,SDT_YY,SDT_MM,SDT_DD,SDT_DY,ARP,ODP,FLO,FLT,AOD,STT,DLY,DLY_RATE
14347,2019,9,29,일,ARP1,ARP3,J,J1217,A,11:55,1,0.18031803
14348,2019,9,29,일,ARP3,ARP1,J,J1217,D,10:45,0,0.084982574
14349,2019,9,29,일,ARP3,ARP1,J,J1218,A,11:50,0,0.08855116
14350,2019,9,29,일,ARP1,ARP3,J,J1218,D,10:40,0,0.07089794
14351,2019,9,29,일,ARP1,ARP3,J,J1233,A,15:40,0,0.14824128
14352,2019,9,29,일,ARP3,ARP1,J,J1233,D,14:30,1,0.17632881
14353,2019,9,29,일,ARP1,ARP3,J,J1251,A,19:15,0,0.10332635
14354,2019,9,29,일,ARP3,ARP1,J,J1251,D,18:05,1,0.2212061
14355,2019,9,29,일,ARP6,ARP3,A,A1236,A,21:45,1,0.17591879
14356,2019,9,29,일,ARP3,ARP6,A,A1236,D,20:35,1,0.4242604
14357,2019,9,29,일,ARP1,ARP3,A,A1406,A,12:05,0,0.12407932
14358,2019,9,29,일,ARP3,ARP1,A,A1406,D,10:55,0,0.05355832
14359,2019,9,29,일,ARP3,ARP1,A,A1407,A,13:55,1,0.22596076
14360,2019,9,29,일,ARP1,ARP3,A,A1916,A,11:00,0,0.13282764
14361,2019,9,29,일,ARP3,ARP1,A,A1916,D,9:50,0,0.06597853
14362,2019,9,29,일,ARP3,ARP1,A,A1943,A,13:05,1,0.22596076
14363,2019,9,29,일,ARP1,ARP3,A,A1943,D,11:50,0,0.09616917
14364,2019,9,29,일,ARP1,ARP3,A,A1992,A,21:30,1,0.23242566
14365,2019,9,29,일,ARP3,ARP1,A,A1992,D,20:20,0,0.11977437
14366,2019,9,29,일,ARP1,ARP3,B,B1026,A,10:45,0,0.059522837
14367,2019,9,29,일,ARP3,ARP1,B,B1026,D,9:40,0,0.088626444
14368,2019,9,29,일,ARP2,ARP3,B,B1112,A,17:30,1,0.23526359
14369,2019,9,29,일,ARP3,ARP2,B,B1112,D,16:30,1,0.50770557
14370,2019,9,29,일,ARP3,ARP1,F,F1201,A,7:20,0,0.027782261
14371,2019,9,29,일,ARP1,ARP3,F,F1201,D,6:10,0,0.025852054
14372,2019,9,29,일,ARP1,ARP3,F,F1228,A,20:55,0,0.0597398
14373,2019,9,29,일,ARP3,ARP1,F,F1228,D,19:45,0,0.17012718
14374,2019,9,29,일,ARP3,ARP6,F,F1703,A,18:05,1,0.23958376
14375,2019,9,29,일,ARP6,ARP3,F,F1703,D,17:05,1,0.18059275
14376,2019,9,29,일,ARP1,ARP3,H,H1112,A,12:50,0,0.15269017
14377,2019,9,29,일,ARP3,ARP1,H,H1112,D,11:40,0,0.12811604
14378,2019,9,29,일,ARP3,ARP2,H,H1511,A,15:35,1,0.5396254
14379,2019,9,29,일,ARP2,ARP3,H,H1511,D,14:30,1,0.3873142
14380,2019,9,29,일,ARP3,ARP4,H,H1706,D,18:15,1,0.18059275
14381,2019,9,29,일,ARP1,ARP3,I,I1320,A,15:00,1,0.2772093
14382,2019,9,29,일,ARP3,ARP1,I,I1320,D,13:45,0,0.09726903
14383,2019,9,29,일,ARP3,ARP1,I,I1339,A,20:50,0,0.092227936
14384,2019,9,29,일,ARP1,ARP3,I,I1339,D,19:35,1,0.20843282
14385,2019,9,29,일,ARP3,ARP2,I,I1565,A,15:00,1,0.18059275
14386,2019,9,29,일,ARP3,ARP8,I,I1595,A,21:30,0,0.10447329
14387,2019,9,29,일,ARP8,ARP3,I,I1595,D,20:40,0,0.0754734
14388,2019,9,29,일,ARP2,ARP3,J,J1021,A,22:05,0,0.10331169
14389,2019,9,29,일,ARP3,ARP2,J,J1021,D,21:05,1,0.18059275
14390,2019,9,29,일,ARP1,ARP3,J,J1255,A,19:25,0,0.10332635
14391,2019,9,29,일,ARP3,ARP1,J,J1255,D,18:15,1,0.2212061
14392,2019,9,29,일,ARP1,ARP3,A,A1407,D,12:45,0,0.12271196
14393,2019,9,29,일,ARP1,ARP3,A,A1944,A,15:20,1,0.253685
14394,2019,9,29,일,ARP3,ARP1,A,A1944,D,14:10,0,0.14126208
14395,2019,9,29,일,ARP3,ARP1,A,A1967,A,16:55,1,0.19882894
14396,2019,9,29,일,ARP1,ARP3,A,A1967,D,15:45,1,0.22745901
14397,2019,9,29,일,ARP1,ARP3,B,B1028,A,14:20,0,0.15178442
14398,2019,9,29,일,ARP3,ARP1,B,B1028,D,13:10,1,0.20416325
14399,2019,9,29,일,ARP3,ARP2,B,B1113,A,15:55,0,0.11900258
14400,2019,9,29,일,ARP2,ARP3,B,B1113,D,15:00,0,0.11900258
14401,2019,9,29,일,ARP1,ARP3,F,F1202,A,9:15,0,0.10065055
14402,2019,9,29,일,ARP3,ARP1,F,F1202,D,8:10,0,0.0976975
14403,2019,9,29,일,ARP3,ARP1,F,F1215,A,14:05,0,0.17203799
14404,2019,9,29,일,ARP1,ARP3,F,F1215,D,12:55,0,0.14459592
14405,2019,9,29,일,ARP3,ARP1,F,F1229,A,19:45,0,0.16097343
14406,2019,9,29,일,ARP1,ARP3,F,F1229,D,18:35,1,0.18059275
14407,2019,9,29,일,ARP6,ARP3,F,F1704,A,19:45,1,0.18059275
14408,2019,9,29,일,ARP3,ARP6,F,F1704,D,18:45,1,0.18059275
14409,2019,9,29,일,ARP3,ARP1,H,H1113,A,12:30,0,0.12015578
14410,2019,9,29,일,ARP1,ARP3,H,H1113,D,11:35,0,0.13829228
14411,2019,9,29,일,ARP1,ARP3,H,H1126,A,21:10,1,0.25540087
14412,2019,9,29,일,ARP3,ARP1,H,H1126,D,20:00,1,0.21697491
14413,2019,9,29,일,ARP3,ARP6,H,H1801,A,12:20,1,0.18059275
14414,2019,9,29,일,ARP6,ARP3,H,H1801,D,11:15,0,0.1464513
14415,2019,9,29,일,ARP3,ARP1,I,I1321,A,15:55,1,0.22853884
14416,2019,9,29,일,ARP1,ARP3,I,I1321,D,14:40,1,0.23147762
14417,2019,9,29,일,ARP1,ARP3,I,I1340,A,22:00,0,0.014403731
14418,2019,9,29,일,ARP3,ARP1,I,I1340,D,20:45,0,0.045404762
14419,2019,9,29,일,ARP2,ARP3,I,I1565,D,14:00,1,0.18722835
14420,2019,9,29,일,ARP1,ARP3,J,J1203,A,7:50,0,0.018883497
14421,2019,9,29,일,ARP3,ARP1,J,J1203,D,6:40,0,0.018947154
14422,2019,9,29,일,ARP3,ARP1,J,J1236,A,14:50,0,0.061585635
14423,2019,9,29,일,ARP1,ARP3,J,J1236,D,13:40,0,0.13638723
14424,2019,9,29,일,ARP1,ARP3,A,A1920,A,11:30,0,0.13282764
14425,2019,9,29,일,ARP3,ARP1,A,A1920,D,10:20,0,0.05355832
14426,2019,9,29,일,ARP1,ARP3,A,A1970,A,18:10,0,0.1650821
14427,2019,9,29,일,ARP3,ARP1,A,A1970,D,17:00,1,0.2496194
14428,2019,9,29,일,ARP1,ARP3,A,A1994,A,22:00,0,0.03503421
14429,2019,9,29,일,ARP3,ARP1,A,A1994,D,20:50,0,0.11977437
14430,2019,9,29,일,ARP3,ARP1,A,A1995,A,22:30,0,0.033813626
14431,2019,9,29,일,ARP1,ARP3,A,A1995,D,21:20,0,0.1397951
14432,2019,9,29,일,ARP3,ARP1,F,F1203,A,7:25,0,0.027782261
14433,2019,9,29,일,ARP1,ARP3,F,F1203,D,6:15,0,0.025852054
14434,2019,9,29,일,ARP1,ARP3,F,F1216,A,14:40,0,0.1630246
14435,2019,9,29,일,ARP3,ARP1,F,F1216,D,13:30,0,0.14937603
14436,2019,9,29,일,ARP1,ARP3,H,H1114,A,13:15,1,0.19012645
14437,2019,9,29,일,ARP3,ARP1,H,H1114,D,12:05,0,0.15269017
14438,2019,9,29,일,ARP3,ARP1,H,H1127,A,19:25,0,0.10610843
14439,2019,9,29,일,ARP1,ARP3,H,H1127,D,18:15,1,0.21634415
14440,2019,9,29,일,ARP3,ARP2,H,H1513,A,16:30,1,0.34165972
14441,2019,9,29,일,ARP2,ARP3,H,H1513,D,15:30,1,0.5396254
14442,2019,9,29,일,ARP6,ARP3,H,H1802,A,10:45,0,0.092680424
14443,2019,9,29,일,ARP3,ARP6,H,H1802,D,9:35,0,0.085274756
14444,2019,9,29,일,ARP3,ARP6,I,I1551,A,8:35,0,0.018999785
14445,2019,9,29,일,ARP6,ARP3,I,I1551,D,7:25,0,0.015338331
14446,2019,9,29,일,ARP2,ARP3,I,I1566,A,18:25,1,0.19327265
14447,2019,9,29,일,ARP3,ARP2,I,I1566,D,17:25,1,0.7204292
14448,2019,9,29,일,ARP3,ARP2,J,J1004,A,8:05,0,0.048811466
14449,2019,9,29,일,ARP2,ARP3,J,J1004,D,7:05,0,0.061430186
14450,2019,9,29,일,ARP3,ARP1,J,J1204,A,7:50,0,0.0060319304
14451,2019,9,29,일,ARP1,ARP3,J,J1204,D,6:40,0,0.011998326
14452,2019,9,29,일,ARP3,ARP1,J,J1258,A,19:30,0,0.07722789
14453,2019,9,29,일,ARP1,ARP3,J,J1258,D,18:20,0,0.12452409
14454,2019,9,29,일,ARP1,ARP3,A,A1900,A,7:40,0,0.029632479
14455,2019,9,29,일,ARP3,ARP1,A,A1900,D,6:30,0,0.014086276
14456,2019,9,29,일,ARP3,ARP1,A,A1921,A,9:35,0,0.06696132
14457,2019,9,29,일,ARP1,ARP3,A,A1921,D,8:20,0,0.031119436
14458,2019,9,29,일,ARP3,ARP1,A,A1947,A,13:35,1,0.22596076
14459,2019,9,29,일,ARP1,ARP3,A,A1947,D,12:20,0,0.12271196
14460,2019,9,29,일,ARP3,ARP1,B,B1029,A,12:30,0,0.1742445
14461,2019,9,29,일,ARP1,ARP3,B,B1029,D,11:25,0,0.083960325
14462,2019,9,29,일,ARP3,ARP2,B,B1115,A,15:40,0,0.11900258
14463,2019,9,29,일,ARP2,ARP3,B,B1115,D,14:40,0,0.12246421
14464,2019,9,29,일,ARP2,ARP3,B,B1116,A,19:35,1,0.18059275
14465,2019,9,29,일,ARP3,ARP2,B,B1116,D,18:35,1,0.18059275
14466,2019,9,29,일,ARP1,ARP3,F,F1204,A,9:40,0,0.10065055
14467,2019,9,29,일,ARP3,ARP1,F,F1204,D,8:30,0,0.0976975
14468,2019,9,29,일,ARP3,ARP1,F,F1217,A,14:25,0,0.17203799
14469,2019,9,29,일,ARP1,ARP3,F,F1217,D,13:15,1,0.25231236
14470,2019,9,29,일,ARP1,ARP3,F,F1230,A,21:35,0,0.15264335
14471,2019,9,29,일,ARP3,ARP1,F,F1230,D,20:25,0,0.0597398
14472,2019,9,29,일,ARP3,ARP6,F,F1705,A,21:40,1,0.18059275
14473,2019,9,29,일,ARP6,ARP3,F,F1705,D,20:40,0,0.09937334
14474,2019,9,29,일,ARP3,ARP1,H,H1115,A,13:35,0,0.08603695
14475,2019,9,29,일,ARP1,ARP3,H,H1115,D,12:15,0,0.12015578
14476,2019,9,29,일,ARP1,ARP3,H,H1128,A,22:00,0,0.03484565
14477,2019,9,29,일,ARP3,ARP1,H,H1128,D,20:50,1,0.21697491
14478,2019,9,29,일,ARP2,ARP3,H,H1514,A,19:25,1,0.18541485
14479,2019,9,29,일,ARP3,ARP2,H,H1514,D,18:30,1,0.24864426
14480,2019,9,29,일,ARP3,ARP6,H,H1851,A,11:20,0,0.1464513
14481,2019,9,29,일,ARP6,ARP3,H,H1851,D,10:10,1,0.18059275
14482,2019,9,29,일,ARP3,ARP1,I,I1323,A,16:10,1,0.225164
14483,2019,9,29,일,ARP1,ARP3,I,I1323,D,14:55,1,0.23147762
14484,2019,9,29,일,ARP6,ARP3,I,I1552,A,10:20,0,0.10914791
14485,2019,9,29,일,ARP3,ARP6,I,I1552,D,9:10,0,0.08212176
14486,2019,9,29,일,ARP3,ARP2,I,I1567,A,19:55,1,0.18598843
14487,2019,9,29,일,ARP2,ARP3,I,I1567,D,19:00,1,0.18598843
14488,2019,9,29,일,ARP2,ARP3,I,I1568,A,20:05,0,0.022333652
14489,2019,9,29,일,ARP3,ARP2,I,I1568,D,19:05,1,0.4326067
14490,2019,9,29,일,ARP2,ARP3,J,J1005,A,10:00,1,0.18059275
14491,2019,9,29,일,ARP3,ARP2,J,J1005,D,9:00,0,0.10293585
14492,2019,9,29,일,ARP1,ARP3,J,J1205,A,8:10,0,0.07560068
14493,2019,9,29,일,ARP3,ARP1,J,J1205,D,7:00,0,0.018883497
14494,2019,9,29,일,ARP1,ARP3,J,J1219,A,12:20,0,0.052817672
14495,2019,9,29,일,ARP3,ARP1,J,J1219,D,11:10,1,0.18031803
14496,2019,9,29,일,ARP3,ARP1,J,J1238,A,15:00,0,0.05714208
14497,2019,9,29,일,ARP1,ARP3,J,J1238,D,13:50,0,0.13638723
14498,2019,9,29,일,ARP1,ARP3,J,J1259,A,20:10,0,0.062283635
14499,2019,9,29,일,ARP3,ARP1,J,J1259,D,19:00,0,0.10332635
14500,2019,9,29,일,ARP3,ARP1,A,A1901,A,7:15,0,0.01725465
14501,2019,9,29,일,ARP1,ARP3,A,A1901,D,6:05,0,0.012391806
14502,2019,9,29,일,ARP1,ARP3,A,A1922,A,13:20,1,0.18059275
14503,2019,9,29,일,ARP3,ARP1,A,A1922,D,12:10,0,0.12407932
14504,2019,9,29,일,ARP1,ARP3,A,A1948,A,15:30,1,0.253685
14505,2019,9,29,일,ARP3,ARP1,A,A1948,D,14:20,0,0.14126208
14506,2019,9,29,일,ARP3,ARP1,A,A1971,A,17:10,1,0.28176495
14507,2019,9,29,일,ARP1,ARP3,A,A1971,D,15:55,1,0.22745901
14508,2019,9,29,일,ARP1,ARP3,A,A1996,A,22:05,0,0.03503421
14509,2019,9,29,일,ARP3,ARP1,A,A1996,D,20:55,0,0.11977437
14510,2019,9,29,일,ARP2,ARP3,B,B1100,A,9:30,0,0.07363972
14511,2019,9,29,일,ARP3,ARP2,B,B1100,D,8:30,1,0.29718402
14512,2019,9,29,일,ARP3,ARP2,B,B1117,A,18:00,0,0.11937353
14513,2019,9,29,일,ARP2,ARP3,B,B1117,D,17:00,0,0.11753699
14514,2019,9,29,일,ARP2,ARP3,B,B1182,A,14:25,0,0.15214083
14515,2019,9,29,일,ARP3,ARP2,B,B1182,D,13:25,1,0.28176495
14516,2019,9,29,일,ARP1,ARP3,F,F1218,A,15:55,1,0.19798991
14517,2019,9,29,일,ARP3,ARP1,F,F1218,D,14:45,0,0.1630246
14518,2019,9,29,일,ARP3,ARP1,F,F1231,A,20:35,0,0.10314494
14519,2019,9,29,일,ARP1,ARP3,F,F1231,D,19:25,0,0.16097343
14520,2019,9,29,일,ARP6,ARP3,F,F1706,A,22:25,0,0.17219484
14521,2019,9,29,일,ARP3,ARP6,F,F1706,D,21:15,1,0.3088752
14522,2019,9,29,일,ARP3,ARP1,H,H1129,A,20:15,0,0.0947628
14523,2019,9,29,일,ARP1,ARP3,H,H1129,D,19:05,0,0.10610843
14524,2019,9,29,일,ARP3,ARP1,H,H1151,A,7:30,0,0.01160264
14525,2019,9,29,일,ARP1,ARP3,H,H1151,D,6:15,0,0.009855926
14526,2019,9,29,일,ARP1,ARP3,H,H1154,A,13:30,1,0.19012645
14527,2019,9,29,일,ARP3,ARP1,H,H1154,D,12:20,0,0.15269017
14528,2019,9,29,일,ARP3,ARP2,H,H1515,A,18:00,1,0.36747223
14529,2019,9,29,일,ARP2,ARP3,H,H1515,D,17:05,1,0.37486157
14530,2019,9,29,일,ARP6,ARP3,H,H1852,A,9:05,0,0.085274756
14531,2019,9,29,일,ARP3,ARP6,H,H1852,D,7:55,1,0.62063825
14532,2019,9,29,일,ARP3,ARP1,I,I1325,A,16:50,1,0.225164
14533,2019,9,29,일,ARP1,ARP3,I,I1325,D,15:35,1,0.22853884
14534,2019,9,29,일,ARP3,ARP2,J,J1006,A,8:35,0,0.048811466
14535,2019,9,29,일,ARP2,ARP3,J,J1006,D,7:35,0,0.061430186
14536,2019,9,29,일,ARP3,ARP1,J,J1220,A,12:15,0,0.055487365
14537,2019,9,29,일,ARP1,ARP3,J,J1220,D,11:05,0,0.08855116
14538,2019,9,29,일,ARP1,ARP3,J,J1239,A,16:50,0,0.13514447
14539,2019,9,29,일,ARP3,ARP1,J,J1239,D,15:40,0,0.14824128
14540,2019,9,29,일,ARP1,ARP3,A,A1902,A,7:50,0,0.029632479
14541,2019,9,29,일,ARP3,ARP1,A,A1902,D,6:40,0,0.014086276
14542,2019,9,29,일,ARP1,ARP3,A,A1924,A,13:45,1,0.18059275
14543,2019,9,29,일,ARP3,ARP1,A,A1924,D,12:35,0,0.12407932
14544,2019,9,29,일,ARP1,ARP3,A,A1950,A,17:00,1,0.2496194
14545,2019,9,29,일,ARP3,ARP1,A,A1950,D,15:50,1,0.253685
14546,2019,9,29,일,ARP1,ARP3,A,A1972,A,18:50,0,0.1650821
14547,2019,9,29,일,ARP3,ARP1,A,A1972,D,17:40,1,0.2496194
14548,2019,9,29,일,ARP3,ARP2,B,B1101,A,7:55,0,0.026272058
14549,2019,9,29,일,ARP2,ARP3,B,B1101,D,6:50,0,0.016457051
14550,2019,9,29,일,ARP2,ARP3,B,B1118,A,21:05,0,0.16642132
14551,2019,9,29,일,ARP3,ARP2,B,B1118,D,19:55,1,0.18059275
14552,2019,9,29,일,ARP3,ARP2,B,B1183,A,12:45,0,0.06778312
14553,2019,9,29,일,ARP2,ARP3,B,B1183,D,11:45,0,0.023464799
14554,2019,9,29,일,ARP4,ARP3,B,B1200,A,10:40,0,0.013976574
14555,2019,9,29,일,ARP3,ARP4,B,B1200,D,9:25,0,0.04081613
14556,2019,9,29,일,ARP3,ARP1,F,F1205,A,7:55,0,0.027782261
14557,2019,9,29,일,ARP1,ARP3,F,F1205,D,6:50,0,0.025852054
14558,2019,9,29,일,ARP3,ARP1,F,F1219,A,15:45,0,0.156861
14559,2019,9,29,일,ARP1,ARP3,F,F1219,D,14:35,0,0.17203799
14560,2019,9,29,일,ARP1,ARP3,F,F1232,A,22:25,0,0.015889615
14561,2019,9,29,일,ARP3,ARP1,F,F1232,D,21:15,0,0.15264335
14562,2019,9,29,일,ARP3,ARP2,F,F1901,A,8:00,0,0.08395931
14563,2019,9,29,일,ARP2,ARP3,F,F1901,D,7:00,1,0.18059275
14564,2019,9,29,일,ARP1,ARP3,H,H1116,A,14:35,1,0.18059275
14565,2019,9,29,일,ARP3,ARP1,H,H1116,D,13:25,1,0.19012645
14566,2019,9,29,일,ARP1,ARP3,H,H1130,A,22:15,0,0.03484565
14567,2019,9,29,일,ARP3,ARP1,H,H1130,D,21:05,1,0.25540087
14568,2019,9,29,일,ARP2,ARP3,H,H1516,A,21:05,0,0.07346013
14569,2019,9,29,일,ARP3,ARP2,H,H1516,D,20:05,0,0.122024655
14570,2019,9,29,일,ARP3,ARP6,H,H1853,A,20:35,0,0.0749031
14571,2019,9,29,일,ARP6,ARP3,H,H1853,D,19:25,1,0.18059275
14572,2019,9,29,일,ARP1,ARP3,I,I1326,A,16:40,1,0.28176495
14573,2019,9,29,일,ARP3,ARP1,I,I1326,D,15:30,1,0.2772093
14574,2019,9,29,일,ARP3,ARP6,I,I1553,A,12:05,0,0.062051564
14575,2019,9,29,일,ARP6,ARP3,I,I1553,D,10:55,1,0.18059275
14576,2019,9,29,일,ARP6,ARP3,I,I1582,A,10:40,0,0.10914791
14577,2019,9,29,일,ARP3,ARP6,I,I1582,D,9:30,0,0.08212176
14578,2019,9,29,일,ARP2,ARP3,J,J1007,A,13:00,0,0.12560031
14579,2019,9,29,일,ARP3,ARP2,J,J1007,D,12:00,1,0.22950152
14580,2019,9,29,일,ARP3,ARP1,J,J1206,A,8:30,0,0.021896482
14581,2019,9,29,일,ARP1,ARP3,J,J1206,D,7:20,0,0.0060319304
14582,2019,9,29,일,ARP1,ARP3,J,J1221,A,12:50,0,0.052817672
14583,2019,9,29,일,ARP3,ARP1,J,J1221,D,11:40,1,0.18031803
14584,2019,9,29,일,ARP3,ARP1,J,J1240,A,15:45,0,0.05714208
14585,2019,9,29,일,ARP1,ARP3,J,J1240,D,14:35,0,0.061585635
14586,2019,9,29,일,ARP1,ARP3,J,J1241,A,17:10,1,0.18059275
14587,2019,9,29,일,ARP3,ARP1,J,J1241,D,16:00,0,0.13514447
14588,2019,9,29,일,ARP3,ARP1,J,J1260,A,20:00,0,0.056140214
14589,2019,9,29,일,ARP1,ARP3,J,J1260,D,18:50,0,0.12452409
14590,2019,9,29,일,ARP3,ARP1,A,A1903,A,7:35,0,0.01725465
14591,2019,9,29,일,ARP1,ARP3,A,A1903,D,6:25,0,0.012391806
14592,2019,9,29,일,ARP3,ARP1,A,A1951,A,15:10,1,0.22745901
14593,2019,9,29,일,ARP1,ARP3,A,A1951,D,14:00,1,0.28176495
14594,2019,9,29,일,ARP3,ARP1,A,A1973,A,19:00,1,0.2604515
14595,2019,9,29,일,ARP1,ARP3,A,A1973,D,17:50,1,0.28176495
14596,2019,9,29,일,ARP1,ARP3,A,A1998,A,22:20,0,0.03503421
14597,2019,9,29,일,ARP3,ARP1,A,A1998,D,21:10,1,0.23242566
14598,2019,9,29,일,ARP2,ARP3,B,B1102,A,10:15,0,0.06067425
14599,2019,9,29,일,ARP3,ARP2,B,B1102,D,9:15,0,0.07363972
14600,2019,9,29,일,ARP3,ARP2,B,B1131,A,20:45,0,0.082393825
14601,2019,9,29,일,ARP2,ARP3,B,B1131,D,19:45,0,0.14881566
14602,2019,9,29,일,ARP1,ARP3,F,F1206,A,10:00,0,0.061554134
14603,2019,9,29,일,ARP3,ARP1,F,F1206,D,8:50,0,0.0976975
14604,2019,9,29,일,ARP3,ARP1,F,F1233,A,20:55,0,0.10314494
14605,2019,9,29,일,ARP1,ARP3,F,F1233,D,19:45,0,0.16097343
14606,2019,9,29,일,ARP2,ARP3,F,F1904,A,11:05,0,0.13020042
14607,2019,9,29,일,ARP3,ARP2,F,F1904,D,10:05,1,0.29462248
14608,2019,9,29,일,ARP3,ARP1,H,H1117,A,13:50,0,0.08603695
14609,2019,9,29,일,ARP1,ARP3,H,H1117,D,12:40,0,0.12015578
14610,2019,9,29,일,ARP3,ARP1,H,H1155,A,16:40,0,0.116936535
14611,2019,9,29,일,ARP1,ARP3,H,H1155,D,15:25,0,0.06502977
14612,2019,9,29,일,ARP1,ARP3,I,I1328,A,18:00,1,0.17733389
14613,2019,9,29,일,ARP3,ARP1,I,I1328,D,16:45,1,0.28176495
14614,2019,9,29,일,ARP6,ARP3,I,I1554,A,15:25,1,0.18059275
14615,2019,9,29,일,ARP3,ARP6,I,I1554,D,14:15,0,0.13364875
14616,2019,9,29,일,ARP3,ARP1,J,J1208,A,9:10,0,0.026342452
14617,2019,9,29,일,ARP1,ARP3,J,J1208,D,8:00,0,0.021896482
14618,2019,9,29,일,ARP3,ARP1,J,J1242,A,15:55,0,0.05714208
14619,2019,9,29,일,ARP1,ARP3,J,J1242,D,14:45,0,0.061585635
14620,2019,9,29,일,ARP1,ARP3,J,J1261,A,21:00,0,0.13649446
14621,2019,9,29,일,ARP3,ARP1,J,J1261,D,19:50,0,0.10332635
14622,2019,9,29,일,ARP3,ARP1,J,J1262,A,20:20,0,0.056140214
14623,2019,9,29,일,ARP1,ARP3,J,J1262,D,19:10,0,0.07722789
14624,2019,9,29,일,ARP3,ARP1,A,A1925,A,9:40,0,0.06696132
14625,2019,9,29,일,ARP1,ARP3,A,A1925,D,8:30,0,0.031119436
14626,2019,9,29,일,ARP1,ARP3,A,A1980,A,20:10,0,0.11977437
14627,2019,9,29,일,ARP3,ARP1,A,A1980,D,19:00,0,0.15921184
14628,2019,9,29,일,ARP1,ARP3,B,B1010,A,17:30,1,0.28176495
14629,2019,9,29,일,ARP3,ARP1,B,B1010,D,16:20,1,0.28176495
14630,2019,9,29,일,ARP2,ARP3,B,B1106,A,10:30,0,0.06067425
14631,2019,9,29,일,ARP2,ARP3,B,B1132,A,17:50,1,0.23526359
14632,2019,9,29,일,ARP3,ARP2,B,B1132,D,16:45,1,0.50770557
14633,2019,9,29,일,ARP3,ARP4,B,B1201,A,8:30,0,0.018360943
14634,2019,9,29,일,ARP4,ARP3,B,B1201,D,7:30,0,0.00852111
14635,2019,9,29,일,ARP3,ARP1,F,F1207,A,9:20,0,0.11226785
14636,2019,9,29,일,ARP1,ARP3,F,F1207,D,8:10,0,0.076961964
14637,2019,9,29,일,ARP1,ARP3,F,F1220,A,16:10,1,0.22189769
14638,2019,9,29,일,ARP3,ARP1,F,F1220,D,14:55,0,0.1630246
14639,2019,9,29,일,ARP1,ARP3,F,F1252,A,10:15,0,0.061554134
14640,2019,9,29,일,ARP3,ARP1,F,F1252,D,9:05,0,0.10065055
14641,2019,9,29,일,ARP3,ARP1,H,H1101,A,7:35,0,0.01160264
14642,2019,9,29,일,ARP1,ARP3,H,H1101,D,6:25,0,0.009855926
14643,2019,9,29,일,ARP1,ARP3,H,H1118,A,15:10,1,0.21056312
14644,2019,9,29,일,ARP3,ARP1,H,H1118,D,14:00,1,0.18059275
14645,2019,9,29,일,ARP3,ARP1,H,H1133,A,20:45,0,0.0947628
14646,2019,9,29,일,ARP1,ARP3,H,H1133,D,19:35,0,0.10610843
14647,2019,9,29,일,ARP1,ARP3,H,H1158,A,22:20,0,0.03484565
14648,2019,9,29,일,ARP3,ARP1,H,H1158,D,21:10,1,0.25540087
14649,2019,9,29,일,ARP3,ARP8,H,H1601,A,11:05,0,0.05599156
14650,2019,9,29,일,ARP8,ARP3,H,H1601,D,10:15,0,0.10916993
14651,2019,9,29,일,ARP6,ARP3,H,H1854,A,18:45,1,0.18059275
14652,2019,9,29,일,ARP3,ARP6,H,H1854,D,17:20,1,0.18059275
14653,2019,9,29,일,ARP1,ARP3,I,I1309,D,9:50,0,0.08131644
14654,2019,9,29,일,ARP1,ARP3,I,I1330,A,18:10,1,0.17733389
14655,2019,9,29,일,ARP3,ARP1,I,I1330,D,17:00,1,0.334378
14656,2019,9,29,일,ARP3,ARP6,I,I1557,A,17:10,1,0.26575264
14657,2019,9,29,일,ARP6,ARP3,I,I1557,D,16:00,1,0.25601006
14658,2019,9,29,일,ARP3,ARP6,I,I1583,A,12:35,0,0.062051564
14659,2019,9,29,일,ARP6,ARP3,I,I1583,D,11:25,0,0.074664146
14660,2019,9,29,일,ARP3,ARP2,J,J1008,A,11:10,0,0.0684554
14661,2019,9,29,일,ARP2,ARP3,J,J1008,D,10:10,1,0.18059275
14662,2019,9,29,일,ARP2,ARP3,J,J1009,A,17:50,1,0.31238863
14663,2019,9,29,일,ARP3,ARP2,J,J1009,D,16:50,1,0.20491812
14664,2019,9,29,일,ARP1,ARP3,J,J1209,A,9:20,0,0.08880174
14665,2019,9,29,일,ARP3,ARP1,J,J1209,D,8:10,0,0.07560068
14666,2019,9,29,일,ARP3,ARP1,J,J1210,A,9:40,0,0.026342452
14667,2019,9,29,일,ARP1,ARP3,J,J1210,D,8:30,0,0.021896482
14668,2019,9,29,일,ARP1,ARP3,J,J1223,A,13:10,1,0.1755063
14669,2019,9,29,일,ARP3,ARP1,J,J1223,D,12:00,0,0.052817672
14670,2019,9,29,일,ARP1,ARP3,J,J1243,A,17:20,1,0.18059275
14671,2019,9,29,일,ARP3,ARP1,J,J1243,D,16:10,0,0.13514447
14672,2019,9,29,일,ARP3,ARP9,A,A1199,A,16:50,0,0.12409204
14673,2019,9,29,일,ARP9,ARP3,A,A1199,D,16:00,0,0.12409204
14674,2019,9,29,일,ARP1,ARP3,A,A1904,A,9:05,0,0.06597853
14675,2019,9,29,일,ARP3,ARP1,A,A1904,D,7:55,0,0.029632479
14676,2019,9,29,일,ARP3,ARP1,A,A1927,A,11:00,0,0.09616917
14677,2019,9,29,일,ARP1,ARP3,A,A1927,D,9:50,0,0.06696132
